id,created_at,reference,pac_values_1,pac_values_2,pac_values_3,pac_values_4,total_energy_values_1,total_energy_values_2,total_energy_values_3,total_energy_values_4,year_energy_values_1,year_energy_values_2,year_energy_values_3,year_energy_values_4,year_energy_unit
2774946,May 05 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7376010.0,9036480.0,0.0,0.0,4707210.0,5843990.0,0.0,0.0,Wh
2774947,May 05 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11670100.0,11526500.0,7121240.0,6948580.0,6449350.0,6394660.0,3978900.0,3771700.0,Wh
2774948,May 05 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7376010.0,9036480.0,0.0,0.0,4707210.0,5843990.0,0.0,0.0,Wh
2774949,May 05 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11670100.0,11526500.0,7121240.0,6948580.0,6449350.0,6394660.0,3978900.0,3771700.0,Wh
2774950,May 05 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7376010.0,9036480.0,0.0,0.0,4707210.0,5843990.0,0.0,0.0,Wh
2774951,May 05 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11670100.0,11526500.0,7121240.0,6948580.0,6449350.0,6394660.0,3978900.0,3771700.0,Wh
2758321,May 04 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11590600.0,11446700.0,7066900.0,6894500.0,6369780.0,6314860.0,3924570.0,3717630.0,Wh
2758322,May 04 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7332650.0,8985150.0,0.0,0.0,4663850.0,5792660.0,0.0,0.0,Wh
2758323,May 04 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11590600.0,11446700.0,7066900.0,6894500.0,6369780.0,6314860.0,3924570.0,3717630.0,Wh
2758324,May 04 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7332650.0,8985150.0,0.0,0.0,4663850.0,5792660.0,0.0,0.0,Wh
2758325,May 04 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11590600.0,11446700.0,7066900.0,6894500.0,6369780.0,6314860.0,3924570.0,3717630.0,Wh
2758326,May 04 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7332650.0,8985150.0,0.0,0.0,4663850.0,5792660.0,0.0,0.0,Wh
2758327,May 04 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11590600.0,11446700.0,7066900.0,6894500.0,6369780.0,6314860.0,3924570.0,3717630.0,Wh
2758328,May 04 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7332650.0,8985150.0,0.0,0.0,4663850.0,5792660.0,0.0,0.0,Wh
2758329,May 04 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11590600.0,11446700.0,7066900.0,6894500.0,6369780.0,6314860.0,3924570.0,3717630.0,Wh
2758330,May 04 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7332650.0,8985150.0,0.0,0.0,4663850.0,5792660.0,0.0,0.0,Wh
2741828,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741829,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741830,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741831,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741832,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741833,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741834,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741835,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741836,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741837,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2724772,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724773,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724774,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724775,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724776,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724777,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724778,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724779,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724780,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724781,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2741828,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741829,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741830,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741831,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741832,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741833,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741834,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741835,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741836,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741837,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2724772,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724773,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724774,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724775,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724776,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724777,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724778,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724779,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724780,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724781,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2741828,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741829,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741830,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741831,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741832,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741833,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741834,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741835,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741836,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741837,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741828,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741829,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741830,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741831,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741832,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741833,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741834,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741835,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2741836,May 03 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11512400.0,11368200.0,7018300.0,6849610.0,6291660.0,6236410.0,3875970.0,3672740.0,Wh
2741837,May 03 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7287050.0,8930580.0,0.0,0.0,4618240.0,5738080.0,0.0,0.0,Wh
2724772,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724773,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724774,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724775,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724776,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724777,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724778,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724779,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2724780,May 02 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7236010.0,8869380.0,0.0,0.0,4567210.0,5676880.0,0.0,0.0,Wh
2724781,May 02 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11431100.0,11286600.0,6963310.0,6795150.0,6210340.0,6154770.0,3820980.0,3618280.0,Wh
2707976,May 01 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7197730.0,8823070.0,0.0,0.0,4528930.0,5630570.0,0.0,0.0,Wh
2707977,May 01 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11417600.0,11273000.0,6954330.0,6786170.0,6196780.0,6141220.0,3811990.0,3609300.0,Wh
2707978,May 01 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7197730.0,8823070.0,0.0,0.0,4528930.0,5630570.0,0.0,0.0,Wh
2707979,May 01 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11417600.0,11273000.0,6954330.0,6786170.0,6196780.0,6141220.0,3811990.0,3609300.0,Wh
2707980,May 01 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11417600.0,11273000.0,6954330.0,6786170.0,6196780.0,6141220.0,3811990.0,3609300.0,Wh
2707981,May 01 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7197730.0,8823070.0,0.0,0.0,4528930.0,5630570.0,0.0,0.0,Wh
2707982,May 01 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7197730.0,8823070.0,0.0,0.0,4528930.0,5630570.0,0.0,0.0,Wh
2707983,May 01 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11417600.0,11273000.0,6954330.0,6786170.0,6196780.0,6141220.0,3811990.0,3609300.0,Wh
2707984,May 01 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7197730.0,8823070.0,0.0,0.0,4528930.0,5630570.0,0.0,0.0,Wh
2707985,May 01 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11417600.0,11273000.0,6954330.0,6786170.0,6196780.0,6141220.0,3811990.0,3609300.0,Wh
2692157,Apr 30 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7167210.0,8787280.0,0.0,0.0,4498400.0,5594780.0,0.0,0.0,Wh
2692158,Apr 30 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11392800.0,11248500.0,6937680.0,6769570.0,6172020.0,6116720.0,3795350.0,3592700.0,Wh
2692159,Apr 30 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7167210.0,8787280.0,0.0,0.0,4498400.0,5594780.0,0.0,0.0,Wh
2692160,Apr 30 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11392800.0,11248500.0,6937680.0,6769570.0,6172020.0,6116720.0,3795350.0,3592700.0,Wh
2692161,Apr 30 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7167210.0,8787280.0,0.0,0.0,4498400.0,5594780.0,0.0,0.0,Wh
2692162,Apr 30 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11392800.0,11248500.0,6937680.0,6769570.0,6172020.0,6116720.0,3795350.0,3592700.0,Wh
2692163,Apr 30 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7167210.0,8787280.0,0.0,0.0,4498400.0,5594780.0,0.0,0.0,Wh
2692164,Apr 30 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11392800.0,11248500.0,6937680.0,6769570.0,6172020.0,6116720.0,3795350.0,3592700.0,Wh
2692165,Apr 30 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7167210.0,8787280.0,0.0,0.0,4498400.0,5594780.0,0.0,0.0,Wh
2692166,Apr 30 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11392800.0,11248500.0,6937680.0,6769570.0,6172020.0,6116720.0,3795350.0,3592700.0,Wh
2675080,Apr 29 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7136020.0,8749020.0,0.0,0.0,4467220.0,5556530.0,0.0,0.0,Wh
2675081,Apr 29 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11334200.0,11190800.0,6898400.0,6730640.0,6113380.0,6058940.0,3756070.0,3553770.0,Wh
2675082,Apr 29 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7136020.0,8749020.0,0.0,0.0,4467220.0,5556530.0,0.0,0.0,Wh
2675083,Apr 29 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11334200.0,11190800.0,6898400.0,6730640.0,6113380.0,6058940.0,3756070.0,3553770.0,Wh
2675084,Apr 29 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7136020.0,8749020.0,0.0,0.0,4467220.0,5556530.0,0.0,0.0,Wh
2675085,Apr 29 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11334200.0,11190800.0,6898400.0,6730640.0,6113380.0,6058940.0,3756070.0,3553770.0,Wh
2675086,Apr 29 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7136020.0,8749020.0,0.0,0.0,4467220.0,5556530.0,0.0,0.0,Wh
2675087,Apr 29 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11334200.0,11190800.0,6898400.0,6730640.0,6113380.0,6058940.0,3756070.0,3553770.0,Wh
2675088,Apr 29 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7136020.0,8749020.0,0.0,0.0,4467220.0,5556530.0,0.0,0.0,Wh
2675089,Apr 29 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11334200.0,11190800.0,6898400.0,6730640.0,6113380.0,6058940.0,3756070.0,3553770.0,Wh
2657847,Apr 28 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7105150.0,8712500.0,0.0,0.0,4436350.0,5520000.0,0.0,0.0,Wh
2657848,Apr 28 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11273100.0,11130700.0,6857490.0,6689980.0,6052300.0,5998890.0,3715160.0,3513110.0,Wh
2657849,Apr 28 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11273100.0,11130700.0,6857490.0,6689980.0,6052300.0,5998890.0,3715160.0,3513110.0,Wh
2657850,Apr 28 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7105150.0,8712500.0,0.0,0.0,4436350.0,5520000.0,0.0,0.0,Wh
2657851,Apr 28 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11273100.0,11130700.0,6857490.0,6689980.0,6052300.0,5998890.0,3715160.0,3513110.0,Wh
2657852,Apr 28 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7105150.0,8712500.0,0.0,0.0,4436350.0,5520000.0,0.0,0.0,Wh
2657853,Apr 28 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11273100.0,11130700.0,6857490.0,6689980.0,6052300.0,5998890.0,3715160.0,3513110.0,Wh
2657854,Apr 28 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7105150.0,8712500.0,0.0,0.0,4436350.0,5520000.0,0.0,0.0,Wh
2657855,Apr 28 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11273100.0,11130700.0,6857490.0,6689980.0,6052300.0,5998890.0,3715160.0,3513110.0,Wh
2657856,Apr 28 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7105150.0,8712500.0,0.0,0.0,4436350.0,5520000.0,0.0,0.0,Wh
2640709,Apr 27 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7064440.0,8663160.0,0.0,0.0,4395640.0,5470660.0,0.0,0.0,Wh
2640710,Apr 27 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11207800.0,11066400.0,6813690.0,6646880.0,5987010.0,5934570.0,3671360.0,3470010.0,Wh
2640711,Apr 27 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7064440.0,8663160.0,0.0,0.0,4395640.0,5470660.0,0.0,0.0,Wh
2640712,Apr 27 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11207800.0,11066400.0,6813690.0,6646880.0,5987010.0,5934570.0,3671360.0,3470010.0,Wh
2640713,Apr 27 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7064440.0,8663160.0,0.0,0.0,4395640.0,5470660.0,0.0,0.0,Wh
2640714,Apr 27 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11207800.0,11066400.0,6813690.0,6646880.0,5987010.0,5934570.0,3671360.0,3470010.0,Wh
2640715,Apr 27 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7064440.0,8663160.0,0.0,0.0,4395640.0,5470660.0,0.0,0.0,Wh
2640716,Apr 27 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11207800.0,11066400.0,6813690.0,6646880.0,5987010.0,5934570.0,3671360.0,3470010.0,Wh
2640717,Apr 27 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7064440.0,8663160.0,0.0,0.0,4395640.0,5470660.0,0.0,0.0,Wh
2640718,Apr 27 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11207800.0,11066400.0,6813690.0,6646880.0,5987010.0,5934570.0,3671360.0,3470010.0,Wh
2624108,Apr 26 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7021740.0,8613080.0,0.0,0.0,4352930.0,5420590.0,0.0,0.0,Wh
2624109,Apr 26 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11125600.0,10984600.0,6758800.0,6592520.0,5904770.0,5852770.0,3616470.0,3415650.0,Wh
2624110,Apr 26 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7021740.0,8613080.0,0.0,0.0,4352930.0,5420590.0,0.0,0.0,Wh
2624111,Apr 26 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11125600.0,10984600.0,6758800.0,6592520.0,5904770.0,5852770.0,3616470.0,3415650.0,Wh
2624112,Apr 26 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7021740.0,8613080.0,0.0,0.0,4352930.0,5420590.0,0.0,0.0,Wh
2624113,Apr 26 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11125600.0,10984600.0,6758800.0,6592520.0,5904770.0,5852770.0,3616470.0,3415650.0,Wh
2624114,Apr 26 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7021740.0,8613080.0,0.0,0.0,4352930.0,5420590.0,0.0,0.0,Wh
2624115,Apr 26 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11125600.0,10984600.0,6758800.0,6592520.0,5904770.0,5852770.0,3616470.0,3415650.0,Wh
2624116,Apr 26 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,7021740.0,8613080.0,0.0,0.0,4352930.0,5420590.0,0.0,0.0,Wh
2624117,Apr 26 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11125600.0,10984600.0,6758800.0,6592520.0,5904770.0,5852770.0,3616470.0,3415650.0,Wh
2607043,Apr 25 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11061200.0,10921000.0,6715020.0,6549130.0,5840400.0,5789130.0,3572680.0,3372260.0,Wh
2607044,Apr 25 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6990470.0,8575850.0,0.0,0.0,4321670.0,5383360.0,0.0,0.0,Wh
2607045,Apr 25 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11061200.0,10921000.0,6715020.0,6549130.0,5840400.0,5789130.0,3572680.0,3372260.0,Wh
2607046,Apr 25 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6990470.0,8575850.0,0.0,0.0,4321670.0,5383360.0,0.0,0.0,Wh
2607047,Apr 25 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11061200.0,10921000.0,6715020.0,6549130.0,5840400.0,5789130.0,3572680.0,3372260.0,Wh
